# reduce number of digits (does not change corr coeffi); make f_S always second)
"wSTi_infiltration","area_km2","frac_p_as_snow","0.3488 - 0.0008081*x^2 - 0.9130*y + 0.001799*x^2*y + 0.9944*y^2 - 0.4570*y^3",0.9304941608151338
"wSTi_quickflow","annual_sum_prec_mm","frac_p_as_snow","0.9044 - 3.412*y^2 + 2.660*y^3 - 0.00004771*x - 0.001153*x*y + 0.001870*x*y^2",0.9530991085915642
"wSTi_evaporation","lon","frac_p_as_snow","0.1394 + 0.00009200*x^2 + 6.711*^-7*x^3 + 0.01857*x*y + 0.0001118*x^2*y + 0.3917*y^2",0.9620408465817404
"wSTi_snowbalance","aridity","frac_p_as_snow","-0.0006587 - 0.02343*x + 1.378*x*y + 2.023*y^2 - 2.589*x*y^2 - 1.799*y^3",0.9550345462755128
"wSTi_convolutionsrfc","annual_ave_temp_degC","annual_ndays_cold_1","0.06531 - 0.006390*x + 0.0001645*x^2 - 0.0008165*y + 0.00004104*x*y + 2.651*^-6*y^2",0.6570048212081746
"wSTi_potmelt","aridity","frac_p_as_snow","-0.01217 + 0.4444*y + 1.487*x*y + 2.533*y^2 - 2.142*x*y^2 - 2.542*y^3",0.9670872018860737
"wSTi_percolation","area_km2","frac_p_as_snow","0.3280 - 0.0007251*x^2 - 0.8207*y + 0.001650*x^2*y + 0.7803*y^2 - 0.2975*y^3",0.9310278707209412
"wSTi_rainsnowpartition","annual_ndays_cold_1","frac_p_as_snow","-0.001715 - 0.002150*x + 3.771*y - 0.03638*x*y + 0.00001302*x^2 + 0.00008753*x^2*y",0.814890757829256
"wSTi_precipcorrection","lon","frac_p_as_snow","-0.4121 - 0.01940*x - 0.0002424*x^2 - 9.806*^-7*x^3 - 0.00001370*x^2*y + 0.4369*y^2",0.8312327523496272
